,name,interests,ages_ranges,genders,behavior,scholarities,languages,family_statuses,relationship_statuses,geo_locations,household_composition,all_fields,targeting,response,dau_audience,mau_audience,timestamp,publisher_platforms,mock_response
10,Expats Distribution in Serbia,,"{'max': 65, 'min': 13}",0,"{'or': [6027149004983], 'name': 'Expats (Serbia)'}",,,,,"{'name': 'countries', 'values': ['BR']}",,"(('ages_ranges', {'max': 65, 'min': 13}), ('genders', 0), ('behavior', {'or': [6027149004983], 'name': 'Expats (Serbia)'}), ('geo_locations', {'name': 'countries', 'values': ['BR']}))","{'geo_locations': {'countries': ['BR'], 'location_types': ['home']}, 'age_min': 13, 'age_max': 65, 'genders': [0], 'flexible_spec': [{'behaviors': [{'id': 6027149004983}]}], 'publisher_platforms': ['facebook']}","b'{""data"":[{""daily_outcomes_curve"":[{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}],""estimate_dau"":2524,""estimate_mau"":3400,""estimate_ready"":true}]}'",5674,3400,1601872407,"[""facebook""]",FALSE
11,Expats Distribution in Serbia,,"{'max': 65, 'min': 13}",0,"{'or': [6027149004983], 'name': 'Expats (Serbia)'}",,,,,"{'name': 'countries', 'values': ['BY']}",,"(('ages_ranges', {'max': 65, 'min': 13}), ('genders', 0), ('behavior', {'or': [6027149004983], 'name': 'Expats (Serbia)'}), ('geo_locations', {'name': 'countries', 'values': ['BY']}))","{'geo_locations': {'countries': ['BY'], 'location_types': ['home']}, 'age_min': 13, 'age_max': 65, 'genders': [0], 'flexible_spec': [{'behaviors': [{'id': 6027149004983}]}], 'publisher_platforms': ['facebook']}","b'{""data"":[{""daily_outcomes_curve"":[{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}],""estimate_dau"":749,""estimate_mau"":1000,""estimate_ready"":true}]}'",2401,1000,1601872407,"[""facebook""]",FALSE
12,Expats Distribution in Serbia,,"{'max': 65, 'min': 13}",0,"{'or': [6027149004983], 'name': 'Expats (Serbia)'}",,,,,"{'name': 'countries', 'values': ['CA']}",,"(('ages_ranges', {'max': 65, 'min': 13}), ('genders', 0), ('behavior', {'or': [6027149004983], 'name': 'Expats (Serbia)'}), ('geo_locations', {'name': 'countries', 'values': ['CA']}))","{'geo_locations': {'countries': ['CA'], 'location_types': ['home']}, 'age_min': 13, 'age_max': 65, 'genders': [0], 'flexible_spec': [{'behaviors': [{'id': 6027149004983}]}], 'publisher_platforms': ['facebook']}","b'{""data"":[{""daily_outcomes_curve"":[{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}],""estimate_dau"":7554,""estimate_mau"":11000,""estimate_ready"":true}]}'",11163,11000,1601872407,"[""facebook""]",FALSE
13,Expats Distribution in Serbia,,"{'max': 65, 'min': 13}",0,"{'or': [6027149004983], 'name': 'Expats (Serbia)'}",,,,,"{'name': 'countries', 'values': ['CF']}",,"(('ages_ranges', {'max': 65, 'min': 13}), ('genders', 0), ('behavior', {'or': [6027149004983], 'name': 'Expats (Serbia)'}), ('geo_locations', {'name': 'countries', 'values': ['CF']}))","{'geo_locations': {'countries': ['CF'], 'location_types': ['home']}, 'age_min': 13, 'age_max': 65, 'genders': [0], 'flexible_spec': [{'behaviors': [{'id': 6027149004983}]}], 'publisher_platforms': ['facebook']}","b'{""data"":[{""daily_outcomes_curve"":[{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}],""estimate_dau"":0,""estimate_mau"":1000,""estimate_ready"":true}]}'",0,1000,1601872407,"[""facebook""]",FALSE
14,Expats Distribution in Serbia,,"{'max': 65, 'min': 13}",0,"{'or': [6027149004983], 'name': 'Expats (Serbia)'}",,,,,"{'name': 'countries', 'values': ['CG']}",,"(('ages_ranges', {'max': 65, 'min': 13}), ('genders', 0), ('behavior', {'or': [6027149004983], 'name': 'Expats (Serbia)'}), ('geo_locations', {'name': 'countries', 'values': ['CG']}))","{'geo_locations': {'countries': ['CG'], 'location_types': ['home']}, 'age_min': 13, 'age_max': 65, 'genders': [0], 'flexible_spec': [{'behaviors': [{'id': 6027149004983}]}], 'publisher_platforms': ['facebook']}","b'{""data"":[{""daily_outcomes_curve"":[{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}],""estimate_dau"":989,""estimate_mau"":1000,""estimate_ready"":true}]}'",1717,1000,1601872407,"[""facebook""]",FALSE
15,Expats Distribution in Serbia,,"{'max': 65, 'min': 13}",0,"{'or': [6027149004983], 'name': 'Expats (Serbia)'}",,,,,"{'name': 'countries', 'values': ['CH']}",,"(('ages_ranges', {'max': 65, 'min': 13}), ('genders', 0), ('behavior', {'or': [6027149004983], 'name': 'Expats (Serbia)'}), ('geo_locations', {'name': 'countries', 'values': ['CH']}))","{'geo_locations': {'countries': ['CH'], 'location_types': ['home']}, 'age_min': 13, 'age_max': 65, 'genders': [0], 'flexible_spec': [{'behaviors': [{'id': 6027149004983}]}], 'publisher_platforms': ['facebook']}","b'{""data"":[{""daily_outcomes_curve"":[{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}],""estimate_dau"":24847,""estimate_mau"":30000,""estimate_ready"":true}]}'",51271,30000,1601872407,"[""facebook""]",FALSE
16,Expats Distribution in Serbia,,"{'max': 65, 'min': 13}",0,"{'or': [6027149004983], 'name': 'Expats (Serbia)'}",,,,,"{'name': 'countries', 'values': ['CL']}",,"(('ages_ranges', {'max': 65, 'min': 13}), ('genders', 0), ('behavior', {'or': [6027149004983], 'name': 'Expats (Serbia)'}), ('geo_locations', {'name': 'countries', 'values': ['CL']}))","{'geo_locations': {'countries': ['CL'], 'location_types': ['home']}, 'age_min': 13, 'age_max': 65, 'genders': [0], 'flexible_spec': [{'behaviors': [{'id': 6027149004983}]}], 'publisher_platforms': ['facebook']}","b'{""data"":[{""daily_outcomes_curve"":[{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}],""estimate_dau"":0,""estimate_mau"":1000,""estimate_ready"":true}]}'",0,1000,1601872407,"[""facebook""]",FALSE
17,Expats Distribution in Serbia,,"{'max': 65, 'min': 13}",0,"{'or': [6027149004983], 'name': 'Expats (Serbia)'}",,,,,"{'name': 'countries', 'values': ['CN']}",,"(('ages_ranges', {'max': 65, 'min': 13}), ('genders', 0), ('behavior', {'or': [6027149004983], 'name': 'Expats (Serbia)'}), ('geo_locations', {'name': 'countries', 'values': ['CN']}))","{'geo_locations': {'countries': ['CN'], 'location_types': ['home']}, 'age_min': 13, 'age_max': 65, 'genders': [0], 'flexible_spec': [{'behaviors': [{'id': 6027149004983}]}], 'publisher_platforms': ['facebook']}","b'{""data"":[{""daily_outcomes_curve"":[{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}],""estimate_dau"":598,""estimate_mau"":1000,""estimate_ready"":true}]}'",3534,1000,1601872407,"[""facebook""]",FALSE
18,Expats Distribution in Serbia,,"{'max': 65, 'min': 13}",0,"{'or': [6027149004983], 'name': 'Expats (Serbia)'}",,,,,"{'name': 'countries', 'values': ['CO']}",,"(('ages_ranges', {'max': 65, 'min': 13}), ('genders', 0), ('behavior', {'or': [6027149004983], 'name': 'Expats (Serbia)'}), ('geo_locations', {'name': 'countries', 'values': ['CO']}))","{'geo_locations': {'countries': ['CO'], 'location_types': ['home']}, 'age_min': 13, 'age_max': 65, 'genders': [0], 'flexible_spec': [{'behaviors': [{'id': 6027149004983}]}], 'publisher_platforms': ['facebook']}","b'{""data"":[{""daily_outcomes_curve"":[{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}],""estimate_dau"":887,""estimate_mau"":1000,""estimate_ready"":true}]}'",4837,1000,1601872407,"[""facebook""]",FALSE
19,Expats Distribution in Serbia,,"{'max': 65, 'min': 13}",0,"{'or': [6027149004983], 'name': 'Expats (Serbia)'}",,,,,"{'name': 'countries', 'values': ['CY']}",,"(('ages_ranges', {'max': 65, 'min': 13}), ('genders', 0), ('behavior', {'or': [6027149004983], 'name': 'Expats (Serbia)'}), ('geo_locations', {'name': 'countries', 'values': ['CY']}))","{'geo_locations': {'countries': ['CY'], 'location_types': ['home']}, 'age_min': 13, 'age_max': 65, 'genders': [0], 'flexible_spec': [{'behaviors': [{'id': 6027149004983}]}], 'publisher_platforms': ['facebook']}","b'{""data"":[{""daily_outcomes_curve"":[{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}],""estimate_dau"":427,""estimate_mau"":1000,""estimate_ready"":true}]}'",3151,1000,1601872407,"[""facebook""]",FALSE
21,Expats Distribution in Serbia,,"{'max': 65, 'min': 13}",0,"{'or': [6027149004983], 'name': 'Expats (Serbia)'}",,,,,"{'name': 'countries', 'values': ['CZ']}",,"(('ages_ranges', {'max': 65, 'min': 13}), ('genders', 0), ('behavior', {'or': [6027149004983], 'name': 'Expats (Serbia)'}), ('geo_locations', {'name': 'countries', 'values': ['CZ']}))","{'geo_locations': {'countries': ['CZ'], 'location_types': ['home']}, 'age_min': 13, 'age_max': 65, 'genders': [0], 'flexible_spec': [{'behaviors': [{'id': 6027149004983}]}], 'publisher_platforms': ['facebook']}","b'{""data"":[{""daily_outcomes_curve"":[{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}],""estimate_dau"":2426,""estimate_mau"":2800,""estimate_ready"":true}]}'",8012,2800,1601872407,"[""facebook""]",FALSE
22,Expats Distribution in Serbia,,"{'max': 65, 'min': 13}",0,"{'or': [6027149004983], 'name': 'Expats (Serbia)'}",,,,,"{'name': 'countries', 'values': ['DE']}",,"(('ages_ranges', {'max': 65, 'min': 13}), ('genders', 0), ('behavior', {'or': [6027149004983], 'name': 'Expats (Serbia)'}), ('geo_locations', {'name': 'countries', 'values': ['DE']}))","{'geo_locations': {'countries': ['DE'], 'location_types': ['home']}, 'age_min': 13, 'age_max': 65, 'genders': [0], 'flexible_spec': [{'behaviors': [{'id': 6027149004983}]}], 'publisher_platforms': ['facebook']}","b'{""data"":[{""daily_outcomes_curve"":[{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}],""estimate_dau"":57580,""estimate_mau"":72000,""estimate_ready"":true}]}'",170358,72000,1601872407,"[""facebook""]",FALSE
23,Expats Distribution in Serbia,,"{'max': 65, 'min': 13}",0,"{'or': [6027149004983], 'name': 'Expats (Serbia)'}",,,,,"{'name': 'countries', 'values': ['DK']}",,"(('ages_ranges', {'max': 65, 'min': 13}), ('genders', 0), ('behavior', {'or': [6027149004983], 'name': 'Expats (Serbia)'}), ('geo_locations', {'name': 'countries', 'values': ['DK']}))","{'geo_locations': {'countries': ['DK'], 'location_types': ['home']}, 'age_min': 13, 'age_max': 65, 'genders': [0], 'flexible_spec': [{'behaviors': [{'id': 6027149004983}]}], 'publisher_platforms': ['facebook']}","b'{""data"":[{""daily_outcomes_curve"":[{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}],""estimate_dau"":2257,""estimate_mau"":2800,""estimate_ready"":true}]}'",4281,2800,1601872407,"[""facebook""]",FALSE
24,Expats Distribution in Serbia,,"{'max': 65, 'min': 13}",0,"{'or': [6027149004983], 'name': 'Expats (Serbia)'}",,,,,"{'name': 'countries', 'values': ['DZ']}",,"(('ages_ranges', {'max': 65, 'min': 13}), ('genders', 0), ('behavior', {'or': [6027149004983], 'name': 'Expats (Serbia)'}), ('geo_locations', {'name': 'countries', 'values': ['DZ']}))","{'geo_locations': {'countries': ['DZ'], 'location_types': ['home']}, 'age_min': 13, 'age_max': 65, 'genders': [0], 'flexible_spec': [{'behaviors': [{'id': 6027149004983}]}], 'publisher_platforms': ['facebook']}","b'{""data"":[{""daily_outcomes_curve"":[{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}],""estimate_dau"":399,""estimate_mau"":1300,""estimate_ready"":true}]}'",443,1300,1601872407,"[""facebook""]",FALSE
25,Expats Distribution in Serbia,,"{'max': 65, 'min': 13}",0,"{'or': [6027149004983], 'name': 'Expats (Serbia)'}",,,,,"{'name': 'countries', 'values': ['EC']}",,"(('ages_ranges', {'max': 65, 'min': 13}), ('genders', 0), ('behavior', {'or': [6027149004983], 'name': 'Expats (Serbia)'}), ('geo_locations', {'name': 'countries', 'values': ['EC']}))","{'geo_locations': {'countries': ['EC'], 'location_types': ['home']}, 'age_min': 13, 'age_max': 65, 'genders': [0], 'flexible_spec': [{'behaviors': [{'id': 6027149004983}]}], 'publisher_platforms': ['facebook']}","b'{""data"":[{""daily_outcomes_curve"":[{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}],""estimate_dau"":887,""estimate_mau"":1000,""estimate_ready"":true}]}'",2981,1000,1601872407,"[""facebook""]",FALSE
26,Expats Distribution in Serbia,,"{'max': 65, 'min': 13}",0,"{'or': [6027149004983], 'name': 'Expats (Serbia)'}",,,,,"{'name': 'countries', 'values': ['EE']}",,"(('ages_ranges', {'max': 65, 'min': 13}), ('genders', 0), ('behavior', {'or': [6027149004983], 'name': 'Expats (Serbia)'}), ('geo_locations', {'name': 'countries', 'values': ['EE']}))","{'geo_locations': {'countries': ['EE'], 'location_types': ['home']}, 'age_min': 13, 'age_max': 65, 'genders': [0], 'flexible_spec': [{'behaviors': [{'id': 6027149004983}]}], 'publisher_platforms': ['facebook']}","b'{""data"":[{""daily_outcomes_curve"":[{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}],""estimate_dau"":994,""estimate_mau"":1000,""estimate_ready"":true}]}'",2248,1000,1601872407,"[""facebook""]",FALSE
27,Expats Distribution in Serbia,,"{'max': 65, 'min': 13}",0,"{'or': [6027149004983], 'name': 'Expats (Serbia)'}",,,,,"{'name': 'countries', 'values': ['EG']}",,"(('ages_ranges', {'max': 65, 'min': 13}), ('genders', 0), ('behavior', {'or': [6027149004983], 'name': 'Expats (Serbia)'}), ('geo_locations', {'name': 'countries', 'values': ['EG']}))","{'geo_locations': {'countries': ['EG'], 'location_types': ['home']}, 'age_min': 13, 'age_max': 65, 'genders': [0], 'flexible_spec': [{'behaviors': [{'id': 6027149004983}]}], 'publisher_platforms': ['facebook']}","b'{""data"":[{""daily_outcomes_curve"":[{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}],""estimate_dau"":374,""estimate_mau"":1000,""estimate_ready"":true}]}'",1884,1000,1601872407,"[""facebook""]",FALSE
28,Expats Distribution in Serbia,,"{'max': 65, 'min': 13}",0,"{'or': [6027149004983], 'name': 'Expats (Serbia)'}",,,,,"{'name': 'countries', 'values': ['ES']}",,"(('ages_ranges', {'max': 65, 'min': 13}), ('genders', 0), ('behavior', {'or': [6027149004983], 'name': 'Expats (Serbia)'}), ('geo_locations', {'name': 'countries', 'values': ['ES']}))","{'geo_locations': {'countries': ['ES'], 'location_types': ['home']}, 'age_min': 13, 'age_max': 65, 'genders': [0], 'flexible_spec': [{'behaviors': [{'id': 6027149004983}]}], 'publisher_platforms': ['facebook']}","b'{""data"":[{""daily_outcomes_curve"":[{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}],""estimate_dau"":1514,""estimate_mau"":2400,""estimate_ready"":true}]}'",2283,2400,1601872407,"[""facebook""]",FALSE
29,Expats Distribution in Serbia,,"{'max': 65, 'min': 13}",0,"{'or': [6027149004983], 'name': 'Expats (Serbia)'}",,,,,"{'name': 'countries', 'values': ['ET']}",,"(('ages_ranges', {'max': 65, 'min': 13}), ('genders', 0), ('behavior', {'or': [6027149004983], 'name': 'Expats (Serbia)'}), ('geo_locations', {'name': 'countries', 'values': ['ET']}))","{'geo_locations': {'countries': ['ET'], 'location_types': ['home']}, 'age_min': 13, 'age_max': 65, 'genders': [0], 'flexible_spec': [{'behaviors': [{'id': 6027149004983}]}], 'publisher_platforms': ['facebook']}","b'{""data"":[{""daily_outcomes_curve"":[{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}],""estimate_dau"":497,""estimate_mau"":1000,""estimate_ready"":true}]}'",1674,1000,1601872407,"[""facebook""]",FALSE
30,Expats Distribution in Serbia,,"{'max': 65, 'min': 13}",0,"{'or': [6027149004983], 'name': 'Expats (Serbia)'}",,,,,"{'name': 'countries', 'values': ['FI']}",,"(('ages_ranges', {'max': 65, 'min': 13}), ('genders', 0), ('behavior', {'or': [6027149004983], 'name': 'Expats (Serbia)'}), ('geo_locations', {'name': 'countries', 'values': ['FI']}))","{'geo_locations': {'countries': ['FI'], 'location_types': ['home']}, 'age_min': 13, 'age_max': 65, 'genders': [0], 'flexible_spec': [{'behaviors': [{'id': 6027149004983}]}], 'publisher_platforms': ['facebook']}","b'{""data"":[{""daily_outcomes_curve"":[{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}],""estimate_dau"":998,""estimate_mau"":1000,""estimate_ready"":true}]}'",4255,1000,1601872407,"[""facebook""]",FALSE
31,Expats Distribution in Serbia,,"{'max': 65, 'min': 13}",0,"{'or': [6027149004983], 'name': 'Expats (Serbia)'}",,,,,"{'name': 'countries', 'values': ['FJ']}",,"(('ages_ranges', {'max': 65, 'min': 13}), ('genders', 0), ('behavior', {'or': [6027149004983], 'name': 'Expats (Serbia)'}), ('geo_locations', {'name': 'countries', 'values': ['FJ']}))","{'geo_locations': {'countries': ['FJ'], 'location_types': ['home']}, 'age_min': 13, 'age_max': 65, 'genders': [0], 'flexible_spec': [{'behaviors': [{'id': 6027149004983}]}], 'publisher_platforms': ['facebook']}","b'{""data"":[{""daily_outcomes_curve"":[{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}],""estimate_dau"":989,""estimate_mau"":1000,""estimate_ready"":true}]}'",1362,1000,1601872407,"[""facebook""]",FALSE
32,Expats Distribution in Serbia,,"{'max': 65, 'min': 13}",0,"{'or': [6027149004983], 'name': 'Expats (Serbia)'}",,,,,"{'name': 'countries', 'values': ['FR']}",,"(('ages_ranges', {'max': 65, 'min': 13}), ('genders', 0), ('behavior', {'or': [6027149004983], 'name': 'Expats (Serbia)'}), ('geo_locations', {'name': 'countries', 'values': ['FR']}))","{'geo_locations': {'countries': ['FR'], 'location_types': ['home']}, 'age_min': 13, 'age_max': 65, 'genders': [0], 'flexible_spec': [{'behaviors': [{'id': 6027149004983}]}], 'publisher_platforms': ['facebook']}","b'{""data"":[{""daily_outcomes_curve"":[{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}],""estimate_dau"":18729,""estimate_mau"":23000,""estimate_ready"":true}]}'",32853,23000,1601872407,"[""facebook""]",FALSE
33,Expats Distribution in Serbia,,"{'max': 65, 'min': 13}",0,"{'or': [6027149004983], 'name': 'Expats (Serbia)'}",,,,,"{'name': 'countries', 'values': ['GB']}",,"(('ages_ranges', {'max': 65, 'min': 13}), ('genders', 0), ('behavior', {'or': [6027149004983], 'name': 'Expats (Serbia)'}), ('geo_locations', {'name': 'countries', 'values': ['GB']}))","{'geo_locations': {'countries': ['GB'], 'location_types': ['home']}, 'age_min': 13, 'age_max': 65, 'genders': [0], 'flexible_spec': [{'behaviors': [{'id': 6027149004983}]}], 'publisher_platforms': ['facebook']}","b'{""data"":[{""daily_outcomes_curve"":[{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}],""estimate_dau"":4484,""estimate_mau"":5700,""estimate_ready"":true}]}'",7404,5700,1601872407,"[""facebook""]",FALSE
